tweet_id,score,value
1059933256920039424,0.3540,negative
1059938468246310916,0.5708,positive
1057763085337985025,0.5159,neutral
1059903603039707141,0.4448,negative
1059609740089663488,0.7335,positive
1059782933479866369,0.1483,negative
1059603160568872960,0.6405,positive
1056883167070744576,0.7778,positive
1057985146522165250,0.5884,positive
1059791744202653697,0.6331,positive
1059782410844409861,0.6667,positive
1059806858230280192,0.7175,positive
1059792579829682176,0.3026,negative
1059881094131134465,0.4539,neutral
1059925644606349313,0.5720,positive
1059853074859282434,0.6436,positive
1057228636888150016,0.0000,negative
1056897976831037443,0.5336,neutral
1059789327511810048,0.4643,neutral
1059938301547831298,0.4363,negative
1059823686457458688,0.1714,negative
1059788769979760640,0.5161,neutral
1059856688616861696,0.7282,positive
1059780014286270465,0.3178,negative
1059945217816694785,0.4527,neutral
1059808592562405376,0.4412,negative
1059118912808337409,0.4056,negative
1058730553028104192,0.8030,positive
1059777570621849605,0.5350,neutral
1059821832537325569,0.3188,negative
1058855344888258561,0.8436,positive
1056863267849674752,0.5773,positive
1059876522339770368,0.1199,negative
1059778415644106752,0.6304,positive
1059631908894711808,0.7439,positive
1058349885014138880,0.7332,positive
1059594795977449477,0.6216,positive
1059898273065037824,0.7504,positive
1059937884822798337,0.7083,positive
1058615186880450560,0.6318,positive
1059837826764693504,0.6767,positive
1059811428150980609,0.5534,positive
1059790841991122945,0.5989,positive
1059630310911078400,0.3904,negative
1059838108861165570,0.3516,negative
1059795820202131456,0.2941,negative
1057005542793719808,0.3916,negative
1058834335292424192,0.5091,neutral
1059790607139397632,0.3993,negative
1059873068850524160,0.3463,negative
1057892284702908417,0.5896,positive
1059823362602614784,0.4122,negative
1059946232754388992,0.4186,negative
1059931682558668800,0.4221,negative
1057278673294893056,0.6995,positive
1059847585584898049,0.2222,negative
1059845401493291013,0.2920,negative
1059949825318416384,0.0908,negative
1059895693173776384,0.3000,negative
1059836071071154176,0.5000,neutral
1059650527833792512,0.2959,negative
1056731136267816971,0.5415,neutral
1058051040661000192,0.4456,negative
1059946566159663104,0.7271,positive
1059957858907906049,0.5046,neutral
1059825614344077320,0.5000,neutral
1059783864409907200,0.7087,positive
1059854488004104198,0.6216,positive
1057370684979138562,0.4944,neutral
1059866061707853826,1.0000,positive
1059925187733397504,0.4941,neutral
1059846292275453954,0.3324,negative
1059902663406559233,0.3628,negative
1059129715171168258,0.8407,positive
1059870794296295425,0.6908,positive
1059937584170876929,0.2059,negative
1059847694032781312,0.5000,neutral
1059929357140025344,0.5719,positive
1059798230047879168,0.3706,negative
1059942299038310400,0.5757,positive
1059942841655406592,0.5318,neutral
1059909853051785216,0.3176,negative
1059854904079060992,0.9167,positive
1059819716217331712,0.5996,positive
1059852424981168131,0.0000,negative
1059886229095940097,0.4049,negative
1059598718960312322,0.5000,neutral
1059897526818607104,0.5866,positive
1059772452836962306,0.6986,positive
1059796653937434626,0.7646,positive
1059630925104009217,0.5081,neutral
1057359853109370880,0.7255,positive
1059776633790447616,0.5721,positive
1057735304847732736,0.1856,negative
1059604296159911936,0.8573,positive
1059636174397063170,0.6025,positive
1059776369939361792,0.4151,negative
1057276794691338240,0.7632,positive
1058419606828802048,0.4227,negative
1059635373679300608,0.7041,positive
1059798644755496961,0.8226,positive
1059944878510092288,0.3918,negative
1059491637662019585,0.7070,positive
1059441038216085505,0.7006,positive
1059593618107875328,0.3756,negative
1059887198131101698,0.5293,neutral
1059790443389599746,0.5962,positive
1057965023304302592,0.7833,positive
1059852025570230274,0.4729,neutral
1059858655959547909,0.2727,negative
1059932305605705728,0.5083,neutral
1059808088994316290,0.6896,positive
1059626134256713729,0.4216,negative
1057227995595923456,0.3819,negative
1059657471889948672,0.6243,positive
1059816897837969408,0.3164,negative
1059810020626456576,0.2644,negative
1058557138979688449,0.2872,negative
1058523868003004416,0.8571,positive
1059809210769305601,0.5213,neutral
1059757827709898752,0.7389,positive
1059866960467582985,0.5226,neutral
1059638285402808320,0.7741,positive
1059451677483384832,0.3186,negative
1059277399563649025,0.3517,negative
1059501142839869442,0.4376,negative
1059786489268199425,0.4413,negative
1059640527409348609,0.0032,negative
1059788967502143489,0.3976,negative
1059935192968822784,0.6101,positive
1059899210240286720,0.3000,negative
1059948934104256517,0.4210,negative
1057433740614483968,0.2720,negative
1059882447549149184,0.3175,negative
1056898280481808384,0.2143,negative
1058337009356410881,0.6491,positive
1059938832458620928,0.4526,neutral
1058139864129040391,0.7094,positive
1059946557880102915,0.4635,neutral
1059875626235125760,0.5497,neutral
1059833304038416386,0.6868,positive
1059824249572114432,0.5079,neutral
1059754437856710656,0.5411,neutral
1059851733755744256,0.4321,negative
1059865496399560706,0.7273,positive
1059847363022458880,0.6887,positive
1057965033743732736,0.7078,positive
1057920218297700352,0.5717,positive
1059899326208622592,0.6169,positive
1059803109705232385,0.5158,neutral
1059820708065406981,0.5678,positive
1059951043503632386,0.4066,negative
1059247633108062208,0.3269,negative
1057892122089717760,0.7372,positive
1059803742931951616,0.3910,negative
1059848815543500800,0.5000,neutral
1059826829538799618,0.4177,negative
1058155949582618624,0.5949,positive
1058040766189264898,0.5715,positive
1059909857103544320,0.6567,positive
1059843334544482304,0.5214,neutral
1058781247013617665,0.4124,negative
1059799652206292994,0.7789,positive
1059857935264813056,0.6485,positive
1059832099820191745,0.6320,positive
1059832117536931841,0.7381,positive
1056910147124150273,0.4330,negative
1059926952927264772,0.1584,negative
1059686997772636160,0.4561,neutral
1059812054910033926,0.5575,positive
1059915691896250368,0.4745,neutral
1058819521669144576,0.6891,positive
1059880828031918080,0.3518,negative
1059885489510117376,0.4156,negative
1059810169381642246,0.5377,neutral
1059786249798672390,0.3284,negative
1059930311939764224,0.5702,positive
1058347852164927488,0.3864,negative
1059927854081806337,0.0652,negative
1057023039085465601,0.5852,positive
1059936641450721287,0.6543,positive
1059779970480922624,0.3096,negative
1059561467387744256,0.4823,neutral
1057990296057901056,0.6672,positive
1059817379679666177,0.5629,positive
1059786038002864129,0.6792,positive
1057812193125769220,0.3612,negative
1059792081399545856,0.5614,positive
1059823423311020033,0.5857,positive
1059833590484267008,0.6843,positive
1059594476593864705,0.3847,negative
1059811092279582720,0.5519,positive
1057059540179533824,0.0000,negative
1057618378972631040,0.5717,positive
1059927085563682823,0.1380,negative
1057282470880645122,0.4257,negative
1057892157250392067,0.7857,positive
1059878171296837632,0.4290,negative
1059944418411794432,0.4799,neutral
1059853706529775616,0.4979,neutral
1059464460321075202,0.5349,neutral
1059814698755985409,0.4789,neutral
1059627779195658240,0.5000,neutral
1059789972805505027,0.5764,positive
1058766854628560896,0.5079,neutral
1059647844272009220,0.0000,negative
1057271381921054723,0.6486,positive
1059842512326742016,0.6476,positive
1059926082391019520,0.3131,negative
1059886484872925184,0.5615,positive
1057983052754804743,0.7599,positive
1059824114821685248,0.3435,negative
1059893697305890816,0.5532,positive
1059771939298967557,0.5448,neutral
1059900015567691778,0.4615,neutral
1059956093395251200,0.6930,positive
1059817568117161985,0.3516,negative
1059879426253602816,0.5000,neutral
1059599897463275520,0.5673,positive
1059881073398693893,0.2778,negative
1059834666109288448,0.3426,negative
1059802776295870464,0.7703,positive
1059788482695086081,0.6689,positive
1059792596531318784,0.6333,positive
1058906398111731713,0.1552,negative
1059788221771644929,0.6915,positive
1059646659905368064,0.5216,neutral
1059870978195501056,0.4606,neutral
1059784661726044161,0.5831,positive
1059775892342366208,0.4903,neutral
1059863850856660992,0.6337,positive
1059388833647738880,0.5000,neutral
1059872375423033346,0.3576,negative
1059617274901000192,0.6434,positive
1059814406169726981,0.7367,positive
1059884753170718720,0.3077,negative
1059781972497702913,0.4877,neutral
1058946318025015297,0.3216,negative
1057772796137345026,0.6571,positive
1059782542663081984,0.7222,positive
1059788025272639488,0.5238,neutral
1059688582380773377,0.5579,positive
1059779831695577090,0.4829,neutral
1059928035821002760,0.5000,neutral
1059861204045389826,0.7221,positive
1059791956572803072,0.5070,neutral
1059596527201644551,0.4148,negative
1059839778005356544,0.1753,negative
1059780975515877376,0.1667,negative
1059797209120759808,0.7709,positive
1059857676203646976,1.0000,positive
1059901956121153536,0.5568,positive
1059795866393960450,0.5420,neutral
1059912969390358530,0.5436,neutral
1059769493281497093,0.2967,negative
1058059089874509824,0.5418,neutral
1059793670558367749,0.6259,positive
1058161904638668800,0.8173,positive
1059843707690729472,0.6616,positive
1059773640944824320,0.5544,positive
1059653518263574528,0.6125,positive
1057935362327232512,0.6409,positive
1059403375551397888,0.5965,positive
1059810497426530304,0.6960,positive
1059831139614027776,0.3039,negative
1059798978148098050,0.4825,neutral
1057990286402637830,0.7623,positive
1059934514611400704,0.5218,neutral
1059770962722332672,0.4771,neutral
1059853695515586561,0.6192,positive
1059600800224292864,0.5628,positive
1059820430494699520,0.5619,positive
1059941952005853184,0.6350,positive
1058065048160100352,0.3424,negative
1059804254049853441,0.7273,positive
1057361583515557888,0.5717,positive
1059870491786334210,0.6222,positive
1058486506300604418,0.4676,neutral
1059822127300468738,0.5878,positive
1059920562225639424,0.7041,positive
1057253249391214594,0.6364,positive
1059626735522758656,0.8481,positive
1059654770561036290,0.1212,negative
1059945039617576960,0.5000,neutral
1059769967602790400,0.8884,positive
1057670505338150920,0.6057,positive
1059866178770952192,0.4342,negative
1059898606822588423,0.4942,neutral
1059862354295484416,0.6372,positive
1059788142822244355,0.7132,positive
1059775490511327232,0.4900,neutral
1059873365954125824,0.7483,positive
1059940728745484288,0.5107,neutral
1059848651009339392,0.4549,neutral
1059788449916600321,0.6607,positive
1059931114800857089,0.3568,negative
1059787625018601472,0.6907,positive
1059806037270818817,0.3374,negative
1059781592359550977,0.3803,negative
1059807723880153088,0.6923,positive
1058570505899401216,0.8477,positive
1057228640952434688,0.0000,negative
1059924309324587009,0.7157,positive
1059866585442250753,0.4789,neutral
1058089535756779521,0.1567,negative
1058766527690878976,0.5056,neutral
1059775063375994880,0.5254,neutral
1059869620939698176,0.2500,negative
1059789628385976321,0.5919,positive
1059832231605219328,0.7106,positive
1059865516548984833,0.6448,positive
1059889147501035520,0.6472,positive
1059934231420436481,0.5439,neutral
1059072510124265473,0.5939,positive
1058403442811645952,0.3488,negative
1059885604685733888,0.8895,positive
1059817972397694977,0.5243,neutral
1059788034105839616,0.4205,negative
1059647853142925312,0.0000,negative
1058237364596699142,0.5717,positive
1057635368483270656,0.7641,positive
1059819089609277447,0.0556,negative
1059827083755601921,0.7744,positive
1059824888456888322,0.5431,neutral
1059820233458888704,0.6448,positive
1059930449898885121,0.6150,positive
1059082999143247879,0.6353,positive
1059882094808182785,0.8704,positive
1059889245215776768,0.2789,negative
1058109490472591366,0.2826,negative
1059806241877299200,0.5436,neutral
1058051456014548992,0.6118,positive
1059868362262626304,0.4501,neutral
1059885974044459009,0.3459,negative
1058142677915578368,0.6429,positive
1059800232572137472,0.3859,negative
1059923656506261505,0.5694,positive
1059854649581359105,0.6764,positive
1058769718608363520,0.4481,negative
1057633629046624258,0.4617,neutral
1059791723566690304,0.5510,positive
1059799717721370624,0.3400,negative
1059689216140029952,0.3956,negative
1059889321183006720,0.4284,negative
1059941822598991878,0.5521,positive
1059877801115967488,0.6685,positive
1059663936147148800,0.1774,negative
1059784927485616133,0.5816,positive
1059815152185425926,0.3289,negative
1059931985123131392,0.5542,positive
1059801688071172097,0.6691,positive
1058189857007247360,0.2291,negative
1057860278459731969,0.5762,positive
1059792920298033152,0.3977,negative
1059790738689540096,0.6988,positive
1058331429048930310,0.0326,negative
1059800071510937601,0.6778,positive
1059777543274971138,0.4288,negative
1057403128579010561,0.2569,negative
1059956507066941440,0.5665,positive
1058441657568370688,0.6528,positive
1059810278613962754,1.0000,positive
1059736605680910336,0.4845,neutral
1059945523593920512,0.6279,positive
1059781154818138112,0.3455,negative
1059950507962392577,0.5244,neutral
1059825989365231616,0.0000,negative
1059783647002312704,0.3371,negative
1059781458146066434,0.5174,neutral
1059829005526929409,0.4346,negative
1059870489647239173,0.6222,positive
1057631718012739584,0.5550,positive
1059789468151017472,0.6852,positive
1059930758859644928,0.7412,positive
1059788919192068096,0.3063,negative
1059880734075355136,0.4904,neutral
1058420026963881987,0.4708,neutral
1059943432192438272,0.9056,positive
1059636116385660928,0.5549,positive
1059831004607799296,0.7365,positive
1059768057109864448,0.6352,positive
1059934347392942080,0.4531,neutral
1059298604685369346,0.5715,positive
1057364233535569920,0.7622,positive
1059872803330146304,0.8434,positive
1057975284937437184,0.5510,positive
1059860146640293888,0.6820,positive
1058171836343693312,0.5627,positive
1059871724437680128,0.0000,negative
1059935205291687938,0.5464,neutral
1059886851811614732,0.4200,negative
1059820309170343937,0.5180,neutral
1059767827324985346,0.4536,neutral
1059791492720537602,0.2363,negative
1059916001930866689,0.4725,neutral
1059792878946398208,0.2727,negative
1059643903048060928,0.5000,neutral
1059897619462479874,0.8265,positive
